Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
21662.0,-18.0185611876771,10.5586001882538,-24.6677412485732,11.7861803616399,-10.564656569212,-2.64568119936245,-18.02346767268,2.69365540308048,-6.21946362785238,-12.7447607871859,9.31813768535999,-13.3778574339457,1.02192386777466,-12.7843458873548,-0.451145843251939,-7.55136493140559,-11.3259968724596,-4.70125277749548,0.516317073274611,1.00770320533757,-2.31947946208034,0.908838783150801,1.35290370698024,-1.05922233762791,0.185750941504222,0.687037383632165,2.07808058379956,-1.42951702264525,1.0,1
172611.0,1.99826964537537,0.203964288243912,-1.69900072124427,1.19617292469747,0.700641076192627,-0.618342578593088,0.589135381434515,-0.292459725394301,-0.141159024281657,0.40437648008756,0.551023372419699,1.27393140854899,0.404813146865358,0.57387398516176,-1.27054611052581,-0.479009412835424,-0.536291037870852,-0.142030166221403,0.18314736812122,-0.223888988156776,0.0915186712938189,0.480067939430793,-0.0682886328399464,-0.370665883428338,0.493164675852118,-0.489502684570729,-0.0154558117167738,-0.0730367499515499,14.36,0
165769.0,-0.157105492368018,-0.160157475549763,0.689180616171927,-0.429057332103274,-0.296594116779339,0.418064348514463,0.519617948979431,0.0972491297704729,-0.892647842602434,0.185479148663583,-1.74956499634704,-0.639197933079699,-0.128810833089204,-0.109545777928252,-0.110053765524549,-1.09147409875781,-0.592424308743058,1.46302508052009,-1.31278721195838,-0.318043546441682,-0.364128967592978,-0.810057723857636,0.632058673723828,0.258590819581748,-1.31065574995209,-1.17051587148596,0.276200473363315,0.289418659585442,145.0,0
155046.0,1.97371857878169,-0.939555015352151,-1.14633182294752,-0.469920968013716,-0.99140591828145,-1.02085774943993,-0.806992941085855,-0.15399617666567,0.100076406038671,0.0465756523818786,-0.337805111277404,-0.898148297418865,-0.124049019802135,-2.02154827477245,0.420993209818369,1.62890349215792,1.45327929103331,-0.488857121301396,0.105060728882493,0.167561065865636,0.290383725636462,0.742868405437811,0.0438179516074314,-0.11556275788223,-0.205106475899477,-0.0923559618084161,0.0150419052468566,0.0015010264387478,99.0,0
165132.0,-7.50392623748137,-0.360628009949399,-3.83095228272519,2.48610285639632,2.497366775329,1.33243694265115,-6.78396378716369,-15.4153849212396,0.465511605096266,-0.39438126178315,1.05410721205494,0.974058515963307,-1.45366801871907,-1.42561990549746,0.577661575273881,0.836807763068655,2.84494961758243,1.61350955823594,2.54831265500006,-0.475126442823018,-6.38913186553574,2.24996439320029,1.67050826686181,0.140450002467555,0.162147414308657,1.20773090940574,1.26895846837763,0.097538236000963,12.31,1
52814.0,-1.10184700698197,-1.63244121283891,0.901066556872515,0.847752885502341,-1.24909072939532,0.654936785498635,1.44886782586722,0.0233079125519542,-0.136742416820243,-0.150129182778684,1.17235508293037,-0.795988136674965,-2.13695096583302,0.578869439330842,1.4121147225086,0.0134668068434063,-0.119204381070058,0.826814373772222,0.476859902488945,1.23027784051309,0.610653920616913,0.835795006603528,1.17995542066426,-0.0290908864225033,-0.300895693792436,0.699174952578756,-0.33607170899039,-0.177586827857027,519.9,1
143434.0,-2.7294819717688,3.31249456257958,-4.24271044395109,5.03698507739508,-0.376561160600044,-1.53246175254658,-3.44915850302961,1.85683931947767,-3.62333368933656,-5.6536376856402,3.94231582587852,-5.8837243606062,-1.34781373713666,-9.26612018494559,-2.4595563246821,-2.20564448269106,-5.70908680498665,-1.11393664017816,-1.55653021213315,0.164287792503557,0.72741506386268,-0.301431744500987,-0.502433327315861,-0.462308576168739,0.510682747439828,0.0466646930679243,0.514645779891103,0.140998673095746,1.0,1
60912.0,-0.363070389767439,1.18506476193935,2.30243772121201,2.4621903532406,-0.0539523220403579,0.235277264042079,0.254688676938428,0.169764264308765,-1.24085558801467,0.445495821158579,-0.128905186213889,-0.142779677255918,0.345375927395809,0.0435289651955944,1.25697795497002,0.0423636341228191,-0.0100716831544081,-0.223146446912055,-0.562266602345943,0.0113853800324005,0.278464504067031,0.85809061689468,-0.0952309869251715,0.424888455373124,-0.514590234596723,0.147781246083925,0.180490291653908,0.157629361914967,0.0,0
124755.0,-0.239288620097664,0.004560494818277,-2.45044548982886,-1.49816076356552,1.08508740297819,-1.12116090046023,0.929541471183626,0.0566185429491998,-1.91450574998783,0.653696601473207,-0.201745436730181,0.224858989041114,0.0221537451280864,1.11946511687156,-1.77387418311003,-1.82774366455552,-0.296647327586082,1.50413448784568,-0.603125010705067,-0.315404616995779,0.239249103823221,0.97415293751139,0.205886074475313,0.386134935280619,-1.24155009271433,0.637653305676453,0.353972687917745,0.242690591017777,79.0,0
129186.0,0.290155157802135,0.0492431315858544,-0.740523666102691,2.86546277005979,1.39529391568643,-0.53516327889219,0.142543369971437,-0.222769707020631,-1.46369065190782,1.71353755281029,-1.12757349175133,-0.708657345883242,0.272186077406343,0.27471029150754,0.235191951820748,-0.463552709186313,0.472995390747944,-0.44789915630515,1.79092414652793,0.247579534584332,0.337348848382748,1.01819057752704,0.303550010776752,0.833886119752574,-1.22230609676666,2.7452606721766,-0.220401600319897,0.168232740494181,7.18,1
148476.0,-1.12509160979577,3.68287614423407,-6.55616794880279,4.01673095104413,-0.425570577758505,-2.03120987003802,-2.65013722169089,1.13124935389728,-2.9468895392379,-4.81640080035747,2.15579608547647,-6.28512495176061,-1.12562538784098,-6.80009808768536,0.924933778626226,-5.23960438819297,-5.01790786864794,-1.34930885911419,2.8686028948655,0.452241310921092,1.18557978155236,1.34815612852908,-0.0536855730897001,0.284121984623636,-1.17446918218703,-0.0878322147402313,0.718789577961977,0.676215948809544,0.76,1
102318.0,-1.02063166582361,1.49695912243222,-4.49093711758335,1.83672705849852,0.627318467501556,-2.73556861001066,-1.54627364241291,0.459821576439238,-0.68274140597399,-4.36310219273296,4.28702087961434,-5.40376835689762,1.26026230900043,-3.08774290682652,-1.31748806297981,-3.53705628406879,-3.17202752176385,-0.52988508450368,1.01162645030639,0.443488532055906,0.773630966413973,0.86061818130652,-0.304666447555476,-0.155499583027691,0.41216629075428,-0.220079647308722,0.392337584118175,-0.0200894870934853,22.04,1
79179.0,1.0694050467343,-0.0705671223991988,0.33185914329869,0.33856762785239,-0.15076062052114,0.0087470737887092,-0.0340528789419837,0.0760312422158827,-0.223488012291228,-0.0045157808633549,1.48530069923775,1.19775377031757,0.53403995941389,0.400178530954926,0.592927899043892,0.330978259188579,-0.512718113533253,-0.518798275125573,-0.0074256365687553,0.0547307269505214,-0.251113266433013,-0.883287413523143,0.118204641368739,-0.313186547721342,0.0302091162450412,0.126969349697094,-0.0344823954053218,0.0149162915241345,68.84,0
55760.0,-6.00342167645829,-3.93073139597263,-0.0070454551172806,1.71466918264498,3.41466660221529,-2.32958262254194,-1.9015116901208,-2.74611109114189,0.887673207764977,-0.0492328559624844,-0.153131026660117,-0.814309846145704,-1.89479558623308,-0.83148260879597,1.38728869521525,1.18890675852063,0.536817322665437,-0.0514032140040002,-1.23138550165184,-4.12818582871798,1.10167131666753,-0.992493706726384,-0.698258928361953,0.139897673540465,-0.205150795631722,-0.472412262665941,1.77537805651063,-0.104284625925588,311.91,1
126871.0,1.93854184751543,0.0842520818879918,-1.99323003889171,1.10491420634215,0.677847304835177,-0.908011609617861,0.715259413196956,-0.309968806871323,-0.266633080850812,0.537344606905927,0.552690183644202,0.310773118458998,-0.998226645180764,1.17690676369807,-0.3478820068591,-0.132739643209387,-0.70123530461663,0.206348319997181,-0.0539406833705894,-0.218053925754884,0.179653160692248,0.445060419074627,-0.0964684909354349,-0.416369986165911,0.423669085620482,-0.481143188149033,-0.0487558855004004,-0.0700100537864562,57.8,0
41203.0,-8.42681446458936,6.24165891255794,-9.94646974501132,8.19961393161759,-8.21309336768256,-2.52204605104398,-11.6430282742756,5.33950009801351,-7.05101582770698,-12.2653238444006,7.04773274001302,-13.7429528415799,0.821627223133927,-14.1074642630375,1.02047093981622,-11.8478871921138,-21.6739867132891,-7.78404247450965,3.20430921695579,0.563869352833826,2.42746037443776,0.692666548056743,0.0203051671536146,0.499809093124917,0.467593621860553,0.483161969665241,1.19567086957704,0.198294350072086,88.23,1
17220.0,1.18978435670385,0.942289402014327,0.0823341450498769,3.02404970580847,0.412406009418248,-0.214414558479438,0.0535578385040748,-0.110353351082093,0.883797757350066,-0.554223900525873,0.154921008931302,-2.77675657494788,1.6412066261065,-0.45607695680899,-1.24041439240797,0.857322735948866,1.70702446635297,0.526349196477535,-0.865104609842214,-0.143434644974988,-0.502635558485173,-1.04739752764089,-0.0567520238885425,-0.340688404752184,0.541235201259928,-0.0983002868955662,-0.0030411199129353,0.049819020358336,3.79,1
154493.0,-7.38154698606367,-7.44901515872674,-4.6962865237175,3.72843914957409,6.19830434711234,-6.40626663445964,-5.83145156036761,1.45717491941563,-0.6462025802667,-4.02912871953916,2.52894302060173,-3.308721722205,-1.99200968898389,-5.75721608217278,-0.877323474271716,-1.54755182348258,-1.90901678581052,0.500567470429737,0.136722438174659,2.93275812573212,1.17657484784395,-0.978692051214679,-0.278330343454922,-0.635873793806618,0.123539440325404,0.404729308452323,0.704914653621431,-1.22999168169143,35.0,1
85867.0,-3.58696386180132,2.60912703784891,-5.56857720803735,3.63194695349796,-4.54358971050144,-0.15789907530677,-4.08912766842153,2.41730514407718,-3.23990097529344,-5.822449155685,3.36918605153883,-5.69192578583088,0.287371390782189,-5.41378669142638,-0.555549924912204,-5.86366171303999,-11.1432410242579,-3.48093955285599,2.79433340410919,-0.178533964286313,1.02442283357462,0.428756482022381,0.182032121144153,-0.534597882665306,0.16893349468844,-0.149843614233619,0.685517241438814,-0.299728379437129,310.42,1
49985.0,-1.55421636788274,1.69422928947167,-0.903333638062708,2.42543608490852,-2.89978748492542,0.133028430446298,-0.286225919411127,0.555944559014401,-1.39491838156524,-2.89261176082088,1.96223597455109,-2.38526266137636,0.458337202321203,-3.72454345377605,1.84397832505056,-2.01392370780293,-2.81560029569659,-1.09229027232613,0.139687230416985,-0.0323343863075664,0.493436338989664,0.733393182273647,0.202349959595007,0.492053700892718,-0.183790909215829,-0.19991711985608,0.395200622125666,0.0276930320930062,360.0,1
45541.0,-1.51924353075082,2.30849245367643,-1.50359931953802,2.06410058377601,-1.00084505842829,-1.01689703316417,-2.05973051990126,-0.275166374590629,-1.56220609694371,-2.75579692797163,3.43824825990431,-3.52152936013651,-0.918761288376486,-4.45210024854037,0.499313753853031,-2.90790343439971,-5.24864639527919,-0.936814652613817,1.16012029433585,0.175018552247898,1.30787143187069,0.102825644139183,-0.0177462832428156,0.149695925673219,-0.0966024680642115,-0.369114567720136,-0.0192440931269227,-0.20831909164279,1.0,1
65385.0,-2.92382666427262,1.52483716405302,-3.01875803326242,3.28929147538496,-5.75554237361289,2.21827630310359,-0.509995431790455,-3.56944356866613,-1.01659168855188,-4.32053577559936,1.27720226474415,-3.70174966668488,-0.97186959353265,-4.85777667212588,0.0906055221312176,-2.80150199048762,-4.18680753704806,-1.64840609367465,1.1764455977519,-0.447039406719925,-0.511656805196235,-0.12272408639124,-4.28863899895194,0.563796657800838,-0.949451350280346,-0.204532177495445,1.51020648735902,-0.324706012560446,1354.25,1
166883.0,2.09190018751563,-0.757459362256544,-1.19225763407193,-0.755458092963448,-0.620323625943217,-0.322077026663935,-1.08251065680614,0.117199961876445,-0.140926651717943,0.24931080342673,1.33831754595819,-0.329759339656804,-0.363591188943619,-1.82483910494673,-0.229678513727838,1.84234692345975,1.19421171382239,0.0374666576390236,0.423099369076423,0.0374375437836754,0.288252720367131,0.831939310447442,0.142006990607899,0.592614974257539,-0.196143145198634,-0.136676262268618,0.0201823653167864,-0.0154697051692816,19.95,1
102622.0,-2.87717642607719,4.56964856472544,-9.55306876711684,4.44107935434428,-3.65396138652409,-1.87798085259887,-3.5143534876061,1.5476079597065,-2.50330396990855,-7.57563437993936,7.00213577397937,-9.95919399367656,2.12207206066581,-8.88487177224851,-1.64485747819635,-7.18992618738758,-10.4451050316273,-3.2719075376306,1.48227743472618,0.105615110186545,1.27289634389685,1.30026844858483,-0.0039501335186852,-0.36084777781177,-0.597525997544942,-0.390901228489311,0.592196918920005,-0.241010152850381,346.94,1
152673.0,1.14318577389756,-1.74989892910373,-3.42064711090826,-0.442704106414814,0.384360265820843,-1.51152882479203,1.81218368225341,-0.930419200151911,0.141753368639673,-0.5035142022015,-1.01538024820699,0.833432472048312,1.41293522378782,0.651146241827983,0.0213492705777109,-0.878556145359986,-0.251048546064901,-0.571478642158151,0.611864729112891,1.04648015015057,0.571202048966061,0.65988466244363,-0.784551655413561,-0.448285470101561,0.561386084248966,1.04707349642345,-0.247584450301179,-0.0059656599052056,572.34,0
41243.0,-10.9407391093978,6.26158585106885,-14.1823387841287,7.18360208606589,-9.95136334372547,-3.86082033664669,-13.5473021949163,7.09647164642187,-6.29402944276594,-13.6081431627279,7.12716532148781,-12.6110036871047,1.21455639781013,-13.9062968240505,1.51406990634864,-11.1257390593549,-19.7162573051191,-7.5527890897252,3.65678707068496,-0.0883420818722748,2.26744826134981,-0.492029167950335,-0.239302865923644,0.454368210214217,-0.101611062526814,0.446996732737119,0.062292646721181,-0.439769899530758,45.49,1
94952.0,0.842025258809961,-0.365518405631879,-2.46406333105633,4.82088596439253,0.775505434320733,-0.614784604613805,1.36802439952459,-0.526261741999926,-0.121356446796038,-0.357616193093852,0.637766685379952,-2.81888227036892,2.36059541417279,-1.10869894034456,-1.44995109474769,1.57373987380152,2.20265154365361,0.800471466568041,-2.10358290329291,0.944915098074741,-0.110621878759425,-1.25780002613606,-0.324418362936717,-0.420020001036393,-0.219501077925226,-0.268872635957687,-0.144582319033867,0.104464060190998,571.48,1
26899.0,-21.8854339051741,12.9305051249875,-24.098871851647,6.20331419234722,-16.4660991227874,-4.45984212550286,-16.519835984614,14.5355647151916,-3.89702188761405,-8.6507583293562,5.3754339072439,-7.56721354069937,0.461807829323489,-7.82789139878016,-0.0228148529460228,-6.57804150255676,-13.0024594617382,-4.88446723880536,1.10435473489394,1.6119982189969,1.76223176917351,-1.57905510076487,-0.951042744820554,0.13456529188962,1.50711039768212,-0.222670856855594,1.52765527810284,0.453698638993223,99.99,1
88672.0,-3.85988078691481,2.63288131193679,-5.2642653095088,3.44611314661501,-0.675231056544998,-1.90495945391597,-3.2910408690196,-0.985766040904484,-1.16811416733417,-3.93629417027159,4.25656448730292,-6.60065448140166,0.0056263764660214,-9.9585309187018,2.47135790380837,-5.7001414199952,-6.38809273753128,-1.83815930102503,2.99317350708135,-0.178626358366056,1.66411901528299,0.785075271950043,0.0684124857414983,0.778960915978384,-0.863165919910699,-0.0068096144164965,-1.06573404007904,1.77332644564776,1.18,1
68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0,1
134928.0,1.20493424160812,3.23806951076392,-6.01032440449142,5.7208466769739,1.54839977751795,-2.3210635159891,-0.78188041273237,0.0766192384971476,-2.97624905100078,-4.07025686324581,3.39415208597649,-4.5477421854241,-0.0636341960877915,-10.5164652105548,0.0532673835219021,0.204079529216049,0.462929331041335,0.841169059044758,-2.2213838533863,0.338160708541917,0.0983414697495961,-0.845865919979824,-0.0312277689973994,0.421146410215972,0.388361411769274,0.0560347438871887,0.491827823256628,0.340846685675318,0.0,1
129668.0,0.753356012421118,2.28498795250353,-5.16449200355315,3.8311119987993,-0.0736224923058734,-1.31659594586445,-1.85549544374527,0.83107909886574,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-1.38357106785405,-6.0205789709702,0.309601855257659,-2.61776696028245,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.0339580452530082,0.187696850240103,0.358433465751075,-0.488933827051834,-0.258802387138951,0.296145453458912,-0.0471736659782491,2.0,1
140425.0,-1.059170926017,0.711227339935499,0.285607215139311,-0.306042818031249,0.910331136839236,-0.2219041737981,0.270965857633975,0.47995755286163,-0.773360323281348,-0.668854447461014,-0.367407760757086,-0.375680215259069,-1.01679614008995,1.14793326502421,0.662589752229958,0.0325932481671452,-0.494056512554341,1.32267991637679,1.58269261951049,0.0355782386351436,0.31518651781148,0.62404082719869,-0.717724564144066,-1.07093296829595,0.989071538503318,0.251240131400611,-0.0855289243303827,-0.102105428813014,1.0,0
79540.0,-0.114360703589856,1.03612940153875,1.98440526119199,3.12824327369048,-0.740343559582751,1.54861869623,-1.70128395465886,-2.20384174839674,-1.24226477538834,0.269561809170344,1.29341829662131,0.933215784460268,-0.135325960632637,0.521483689902165,0.386884188055331,0.0598689535627266,0.306339379229928,0.265051988857439,0.223718288348024,0.732852498432027,-1.03293465200213,1.19642831010463,-0.112856718234204,0.254718993156121,0.69666788609654,0.482370416673402,0.129969314476127,0.223924333790406,0.2,1
47847.0,-3.89419367211605,2.23702377924267,1.09065937048134,-2.25334518841589,-1.52050343564466,-0.711942702402137,0.0500793446034422,-0.785709039515116,2.5777042631445,4.67009203924828,-0.375518573091474,-1.50046162741965,-1.51133850487244,-2.24148234283105,-0.43973309086751,0.363425330438457,0.0214096649419194,-1.3955779562418,-0.207400449219904,0.974539833577862,0.172957566717802,1.04222564003431,-0.1841265597249,0.677946562624442,0.0707140271906391,-0.522091823217716,-2.2310621941455,-0.792363371428081,4.78,0
77412.0,-0.271608926594041,0.853483827039156,1.14210112448048,1.62831730705574,0.002344294061795,-0.551359431543625,0.391910206177994,-0.17529415551934,-0.51549173037191,0.361104807710217,0.401993966841207,0.646305423534234,0.915057425783816,0.188476366192224,1.70138508343308,-1.06626764913429,0.469704330285799,-0.527451516860524,0.755825028038755,0.0256547169210626,0.246399293666257,0.824483730180803,0.235648681977803,0.629136686140329,-1.39804519765167,-0.458028054727602,0.0477754972598461,0.335188487436587,19.7,0
65378.0,-1.09448557706538,1.44860321837815,1.60800168814817,3.15331093218544,-0.18427532922922,0.479830197460047,-3.2633549675512,-4.84839500280012,-0.811557755280178,0.664146959634192,-0.778201492928781,-0.555646982508583,-1.54778255849891,1.0534624892701,1.7870042266189,0.541297620859486,0.340101533351415,0.444818555143835,0.138667965885453,0.0456809263341077,1.1037933071825,-0.505144016353292,-2.04391488708946,0.436419594021977,0.583682963693983,0.454309728459296,0.322458236122408,0.252922355046487,90.8,0
76876.0,-1.29835900258265,1.07967115744319,-0.180677930886891,1.28783908383189,1.85827347944352,-2.22369500209375,0.525166986044906,-0.0968743110676978,-0.168893374133313,-2.544410418956,0.706999574201444,-0.835695915134352,-1.02211731659325,-4.99399178918475,-0.455706843211384,1.31536513941655,3.63919954823548,1.62342609471098,-1.53933883157799,-0.18757199362802,-0.332983053581271,-0.851270427572191,-0.370799798865314,0.29824168728035,0.442929877216587,-0.522832450531743,0.0001048565072203,0.135698346061769,1.0,1
76857.0,1.14020795371139,1.15643107873873,-1.47157796740819,2.07627840454674,0.774809058745551,-1.00253195191231,0.264947929409663,0.0131622605764724,0.248835339320523,-2.10066651278309,0.763204840843787,-0.94491647902938,-1.41903447142202,-4.68361969585018,0.51928230124953,0.908454083367609,4.13366666889167,1.30620452511785,-1.09471647432252,-0.125097258302807,-0.387894980568907,-0.866811936205838,-0.121582639900783,-0.356108586349469,0.634572810783188,-0.306311023397994,0.0940868179231164,0.121064728484123,1.0,1
55985.0,-2.07782753837492,0.287078031641975,0.963411368819636,0.429540435172757,1.05146964382925,1.90666509108853,-0.0014163239903802,0.691161679312797,0.0653250004793155,8.71776047229322e-05,1.49181171334595,1.32664740472696,0.0533053630185545,-0.0163993465788133,0.0670551132715724,-1.31323382396788,0.728207644360198,-1.771675963384,-0.802994486639674,-0.876493027413361,-0.118762961684732,0.421216553588376,0.591653627876694,-1.36191889133382,-0.588772193805877,-0.573409368299809,-0.488928380302183,-0.19891960083374,17.99,0
40908.0,1.15685882721753,0.212133787683013,0.308429429532917,1.18888234208827,0.132190302451566,0.345459522013564,-0.0076260542582331,0.119374480018648,-0.0394123471094378,0.0291912436352438,0.973969737774937,1.43916329822798,0.460326500099979,0.117998484803248,-0.839118058625876,-0.460757897278888,-0.142160854550532,-0.452876945329918,0.0433301586274539,-0.140837349676599,-0.0681661480948487,0.0494392655987301,-0.117241466084473,-0.270771365431028,0.700086081470601,-0.311346589516563,0.0407949700387217,0.0028348259803199,2.49,0
68357.0,1.23260446981971,-0.548931183157109,1.08787266901823,0.894081819978967,-1.43305489904701,-0.356797142170886,-0.717492197160233,0.003166531089953,-0.100396732730679,0.54318725600578,-1.03941706835478,0.285261608751792,-0.206006567752438,-0.498521775750102,-1.06410845071827,-2.1560365431533,0.564761098405632,0.837856659648528,-0.728989760343786,-0.576274061414969,-0.448670516618872,-0.517567967949267,0.0128333352729761,0.699216728009832,0.527257980520248,-0.322606503047991,0.080805437438631,0.0354271820131481,19.59,1
44103.0,0.123088110738515,-1.3301831527854,-0.621022774464635,1.65822458603131,-0.670986248725053,-1.16938540353879,1.36328111191448,-0.552395610357957,-0.428570006594705,-0.238871252098486,0.0058418101203449,0.555013425451834,0.430112387175298,0.639289175758407,0.688392299705368,-0.253967124829263,-0.197882957947154,-0.405394830546657,-0.566196735966133,1.05059246042189,0.383745574835002,-0.149302541706772,-0.62608822600876,0.760562360265151,0.606792499280916,-0.379819372551846,-0.115487555774747,0.116907167588061,587.0,0
129267.0,-3.56542638588892,3.47790467131583,-2.83155614630242,-0.886672338043728,-0.707108840938847,-0.698496071111784,-1.00184438290543,2.10347864226019,0.483687946610377,0.178685660725309,-1.69306563306689,0.893208549370731,1.3732444920069,-0.415970841191499,-0.155417721740432,1.03860237100239,0.883026363482142,0.418297970562014,-0.389582617227017,0.369805767083577,-0.100713361028209,-0.193711998870437,0.173716824177271,0.0182057872060116,0.511756793564412,0.505272726590024,0.282892261292618,0.213750141390176,5.41,0
